step,hours,val_loss,train_loss_epoch,train_loss_step,lr-AdamW,epoch,gradient_2norm
12266,0.7922,,,0.315061,1.37016e-06,27,0.166464
12295,0.7938,,,0.290775,1.31176e-06,27,0.170611
12324,0.7954,,,0.299533,1.2546e-06,27,0.199399
12353,0.7971,,,0.288429,1.19867e-06,27,0.26165
12382,0.7987,,,0.258058,1.14399e-06,27,0.217666
12411,0.8003,,,0.280888,1.09056e-06,27,0.142841
12440,0.8019,,,0.273958,1.03838e-06,27,0.152639
12469,0.8036,,,0.287561,9.87447e-07,27,0.182479
12498,0.8052,,,0.302945,9.37773e-07,27,0.229516
12527,0.8068,,,0.28029,8.89357e-07,27,0.189718
12556,0.8088,,,0.286875,8.42202e-07,27,0.214249
12585,0.8104,,,0.296377,7.96309e-07,27,0.211449
12614,0.8120,,,0.291273,7.51682e-07,27,0.228166
12643,0.8137,,,0.289002,7.08322e-07,27,0.177206
12672,0.8153,,,0.300537,6.66233e-07,27,0.179682
12701,0.8169,,,0.293831,6.25416e-07,27,0.147647
12711,0.8209,0.287155,0.291132,,,27,
12730,0.8224,,,0.290156,5.85873e-07,28,0.146915
12759,0.8240,,,0.284372,5.47607e-07,28,0.171703
