tag,step,value
val_RMSE/q_300,42675,0.000657622
val_RMSE/q_300,43129,0.00039453
val_RMSE/q_300,43583,0.000257408
val_RMSE/q_300,44037,0.00017753
val_RMSE/q_300,44491,0.000158228
val_RMSE/q_300,44945,0.000150095
val_RMSE/q_300,45399,0.000140796
val_RMSE/q_300,45853,0.00013943
val_RMSE/q_300,46307,0.000136673
val_RMSE/q_300,46761,0.000138893
val_RMSE/q_300,47215,0.000135849
val_RMSE/q_300,47669,0.000134114
val_RMSE/q_300,48123,0.000213418
val_RMSE/q_300,48577,0.00013458
val_RMSE/q_300,49031,0.000180723
val_RMSE/q_300,49485,0.000133553
val_RMSE/q_300,49939,0.000133324
val_RMSE/q_300,50393,0.000133372
val_RMSE/q_300,50847,0.000133606
val_RMSE/q_300,51301,0.000133057
val_RMSE/q_300,51755,0.000132872
val_RMSE/q_300,52209,0.000347577
val_RMSE/q_300,52663,0.000387075
val_RMSE/q_300,53117,0.000132853
val_RMSE/q_300,53571,0.00013562
val_RMSE/q_300,54025,0.000172685
val_RMSE/q_300,54479,0.000135441
val_RMSE/q_300,54933,0.000134791
val_RMSE/q_300,55387,0.000131691
val_RMSE/q_300,55841,0.000134494
val_RMSE/q_300,56295,0.000132714
val_RMSE/q_300,56749,0.000132099
val_RMSE/q_300,57203,0.000131925
val_RMSE/q_300,57657,0.000132587
val_RMSE/q_300,58111,0.000132407
val_RMSE/q_300,58565,0.000132278
val_RMSE/q_300,59019,0.00013213
val_RMSE/q_300,59473,0.000132188
val_RMSE/q_300,59927,0.000163722
val_RMSE/q_300,60381,0.000135556
val_RMSE/q_300,60835,0.000132004
val_RMSE/q_300,61289,0.000131792
val_RMSE/q_300,61743,0.00013152
val_RMSE/q_300,62197,0.00039248
val_RMSE/q_300,62651,0.000132345
val_RMSE/q_300,63105,0.000131409
val_RMSE/q_300,63559,0.000131346
val_RMSE/q_300,64013,0.000132265
val_RMSE/q_300,64467,0.000132808
val_RMSE/q_300,64921,0.000167566
val_RMSE/q_300,65375,0.000131581
val_RMSE/q_300,65829,0.000131862
val_RMSE/q_300,66283,0.000133626
val_RMSE/q_300,66737,0.000131568
val_RMSE/q_300,67191,0.000131477
val_RMSE/q_300,67645,0.00013131
val_RMSE/q_300,68099,0.000131083
val_RMSE/q_300,68553,0.000131178
val_RMSE/q_300,69007,0.000131209
val_RMSE/q_300,69461,0.000131491
val_RMSE/q_300,69915,0.000131177
val_RMSE/q_300,70369,0.000130927
val_RMSE/q_300,70823,0.000132845
val_RMSE/q_300,71277,0.000131865
val_RMSE/q_300,71731,0.000131257
val_RMSE/q_300,72185,0.000142738
val_RMSE/q_300,72639,0.000130874
val_RMSE/q_300,73093,0.000130766
val_RMSE/q_300,73547,0.000130699
val_RMSE/q_300,74001,0.000147431
val_RMSE/q_300,74455,0.000130926
val_RMSE/q_300,74909,0.000216195
val_RMSE/q_300,75363,0.000130805
val_RMSE/q_300,75817,0.000130875
val_RMSE/q_300,76271,0.000130741
val_RMSE/q_300,76725,0.000130789
val_RMSE/q_300,77179,0.000130782
val_RMSE/q_300,77633,0.000130459
val_RMSE/q_300,78087,0.000130654
val_RMSE/q_300,78541,0.000147298
val_RMSE/q_300,78995,0.000130724
val_RMSE/q_300,79449,0.000130381
val_RMSE/q_300,79903,0.000130581
val_RMSE/q_300,80357,0.000130565
val_RMSE/q_300,80811,0.000130684
val_RMSE/q_300,81265,0.000130542
val_RMSE/q_300,81719,0.000131237
val_RMSE/q_300,82173,0.000130668
val_RMSE/q_300,82627,0.000130571
val_RMSE/q_300,83081,0.000130721
val_RMSE/q_300,83535,0.000131802
val_RMSE/q_300,83989,0.000132799
val_RMSE/q_300,84443,0.000130525
val_RMSE/q_300,84897,0.000130438
val_RMSE/q_300,85351,0.00013035
val_RMSE/q_300,85805,0.000130335
val_RMSE/q_300,86259,0.000130794
val_RMSE/q_300,86713,0.000130526
val_RMSE/q_300,87167,0.000130303
val_RMSE/q_300,87621,0.000131193
val_RMSE/q_300,88075,0.000130384
val_RMSE/q_300,88529,0.000130433
val_RMSE/q_300,88983,0.000130406
val_RMSE/q_300,89437,0.000130285
val_RMSE/q_300,89891,0.000130389
val_RMSE/q_300,90345,0.000130674
val_RMSE/q_300,90799,0.000130327
val_RMSE/q_300,91253,0.000130255
val_RMSE/q_300,91707,0.000130326
val_RMSE/q_300,92161,0.000130401
val_RMSE/q_300,92615,0.000130293
val_RMSE/q_300,93069,0.000130314
val_RMSE/q_300,93523,0.000130263
val_RMSE/q_300,93977,0.000130329
val_RMSE/q_300,94431,0.000130432
val_RMSE/q_300,94885,0.000130462
val_RMSE/q_300,95339,0.000130302
val_RMSE/q_300,95793,0.000130344
val_RMSE/q_300,96247,0.000130328
val_RMSE/q_300,96701,0.000130185
val_RMSE/q_300,97155,0.000130233
val_RMSE/q_300,97609,0.000130223
val_RMSE/q_300,98063,0.000130233
val_RMSE/q_300,98517,0.000130202
val_RMSE/q_300,98971,0.000130215
val_RMSE/q_300,99425,0.000130235
val_RMSE/q_300,99879,0.000130338
val_RMSE/q_300,100333,0.000130199
val_RMSE/q_300,100787,0.000130199
val_RMSE/q_300,101241,0.000130206
val_RMSE/q_300,101695,0.000130159
val_RMSE/q_300,102149,0.000130177
val_RMSE/q_300,102603,0.000130201
val_RMSE/q_300,103057,0.000130195
val_RMSE/q_300,103511,0.000130198
val_RMSE/q_300,103965,0.000130203
val_RMSE/q_300,104419,0.000130197
val_RMSE/q_300,104873,0.000130195
val_RMSE/q_400,453,0.000371464
val_RMSE/q_400,907,0.000331524
val_RMSE/q_400,1361,0.000318979
val_RMSE/q_400,1815,0.000310427
val_RMSE/q_400,2269,0.000309017
val_RMSE/q_400,2723,0.0003083
val_RMSE/q_400,3177,0.000311526
val_RMSE/q_400,3631,0.000310883
val_RMSE/q_400,4085,0.000325156
val_RMSE/q_400,4539,0.000334149
val_RMSE/q_400,4993,0.000349211
val_RMSE/q_400,5447,0.000340988
val_RMSE/q_400,5901,0.000420024
val_RMSE/q_400,6355,0.000326362
val_RMSE/q_400,6809,0.000326924
val_RMSE/q_400,7263,0.00032528
val_RMSE/q_400,7717,0.00035012
val_RMSE/q_400,8171,0.000338635
val_RMSE/q_400,8625,0.000345344
val_RMSE/q_400,9079,0.000355035
val_RMSE/q_400,9533,0.000369234
val_RMSE/q_400,9987,0.000361393
val_RMSE/q_400,10441,0.000365369
val_RMSE/q_400,10895,0.000363217
val_RMSE/q_400,11349,0.00036796
val_RMSE/q_400,11803,0.000355105
val_RMSE/q_400,12257,0.000381242
val_RMSE/q_400,12711,0.000393515
val_RMSE/q_400,13165,0.00047523
val_RMSE/q_400,13619,0.00046466
val_RMSE/q_400,14073,0.000429618
val_RMSE/q_400,14527,0.000388125
val_RMSE/q_400,14981,0.000380398
val_RMSE/q_400,15435,0.000388191
val_RMSE/q_400,15889,0.000396795
val_RMSE/q_400,16343,0.000400612
val_RMSE/q_400,16797,0.000378194
val_RMSE/q_400,17251,0.00037427
val_RMSE/q_400,17705,0.000407035
val_RMSE/q_400,18159,0.00039019
val_RMSE/q_400,18613,0.000373875
val_RMSE/q_400,19067,0.000379641
val_RMSE/q_400,19521,0.000378985
val_RMSE/q_400,19975,0.000376538
val_RMSE/q_400,20429,0.000360524
val_RMSE/q_400,20883,0.000360839
val_RMSE/q_400,21337,0.000373548
val_RMSE/q_400,21791,0.000348624
val_RMSE/q_400,22245,0.00115907
val_RMSE/q_400,22699,0.00169651
val_RMSE/q_400,23153,0.000471181
val_RMSE/q_400,23607,0.00357234
val_RMSE/q_400,24061,0.00252217
val_RMSE/q_400,24515,0.00235942
val_RMSE/q_400,24969,0.00227755
val_RMSE/q_400,25423,0.00193796
val_RMSE/q_400,25877,0.00173646
val_RMSE/q_400,26331,0.00165077
val_RMSE/q_400,26785,0.00162262
val_RMSE/q_400,27239,0.00140481
val_RMSE/q_400,27693,0.00135014
val_RMSE/q_400,28147,0.00129898
val_RMSE/q_400,28601,0.00126739
val_RMSE/q_400,29055,0.00115716
val_RMSE/q_400,29509,0.00120768
val_RMSE/q_400,29963,0.00126593
val_RMSE/q_400,30417,0.00130485
val_RMSE/q_400,30871,0.00131911
val_RMSE/q_400,31325,0.00130705
val_RMSE/q_400,31779,0.00124328
val_RMSE/q_400,32233,0.00122184
val_RMSE/q_400,32687,0.00110274
val_RMSE/q_400,33141,0.000943224
val_RMSE/q_400,33595,0.000780646
val_RMSE/q_400,34049,0.000689169
val_RMSE/q_400,34503,0.000644248
val_RMSE/q_400,34957,0.000590514
val_RMSE/q_400,35411,0.000560689
val_RMSE/q_400,35865,0.000471095
val_RMSE/q_400,36319,0.00040409
val_RMSE/q_400,36773,0.000362899
val_RMSE/q_400,37227,0.000353162
val_RMSE/q_400,37681,0.00038493
val_RMSE/q_400,38135,0.00289987
val_RMSE/q_400,38589,0.00432021
val_RMSE/q_400,39043,0.000357334
val_RMSE/q_400,39497,0.000338936
val_RMSE/q_400,39951,0.000332865
val_RMSE/q_400,40405,0.000335452
val_RMSE/q_400,40859,0.000336446
val_RMSE/q_400,41313,0.000339353
val_RMSE/q_400,41767,0.000358996
val_RMSE/q_400,42221,0.00438775
val_RMSE/q_400,42675,0.00176938
val_RMSE/q_400,43129,0.000871959
val_RMSE/q_400,43583,0.000516066
val_RMSE/q_400,44037,0.000422166
val_RMSE/q_400,44491,0.000405738
val_RMSE/q_400,44945,0.000390894
val_RMSE/q_400,45399,0.000357719
val_RMSE/q_400,45853,0.000351365
val_RMSE/q_400,46307,0.000347714
val_RMSE/q_400,46761,0.000346625
val_RMSE/q_400,47215,0.00034469
val_RMSE/q_400,47669,0.000340788
val_RMSE/q_400,48123,0.000527979
val_RMSE/q_400,48577,0.000342113
val_RMSE/q_400,49031,0.000594884
val_RMSE/q_400,49485,0.00033541
val_RMSE/q_400,49939,0.000335875
val_RMSE/q_400,50393,0.000336384
val_RMSE/q_400,50847,0.000334945
val_RMSE/q_400,51301,0.000334314
val_RMSE/q_400,51755,0.00033583
val_RMSE/q_400,52209,0.000798095
val_RMSE/q_400,52663,0.000976138
val_RMSE/q_400,53117,0.000333191
val_RMSE/q_400,53571,0.000352487
val_RMSE/q_400,54025,0.000501493
val_RMSE/q_400,54479,0.000348338
val_RMSE/q_400,54933,0.000353323
val_RMSE/q_400,55387,0.00032901
val_RMSE/q_400,55841,0.000343719
val_RMSE/q_400,56295,0.000332772
val_RMSE/q_400,56749,0.000329554
val_RMSE/q_400,57203,0.00032945
val_RMSE/q_400,57657,0.000333765
val_RMSE/q_400,58111,0.000331853
val_RMSE/q_400,58565,0.000331213
val_RMSE/q_400,59019,0.000330599
val_RMSE/q_400,59473,0.000328933
val_RMSE/q_400,59927,0.000420175
val_RMSE/q_400,60381,0.000342769
val_RMSE/q_400,60835,0.000329633
val_RMSE/q_400,61289,0.000329154
val_RMSE/q_400,61743,0.000327945
val_RMSE/q_400,62197,0.001314
val_RMSE/q_400,62651,0.000330925
val_RMSE/q_400,63105,0.000326998
val_RMSE/q_400,63559,0.000326977
val_RMSE/q_400,64013,0.000337948
val_RMSE/q_400,64467,0.000368584
val_RMSE/q_400,64921,0.000416633
val_RMSE/q_400,65375,0.000328003
val_RMSE/q_400,65829,0.000328325
val_RMSE/q_400,66283,0.000339352
val_RMSE/q_400,66737,0.000327022
val_RMSE/q_400,67191,0.000327055
val_RMSE/q_400,67645,0.000327352
val_RMSE/q_400,68099,0.000327491
val_RMSE/q_400,68553,0.000327615
val_RMSE/q_400,69007,0.000327191
val_RMSE/q_400,69461,0.000328925
val_RMSE/q_400,69915,0.000326495
val_RMSE/q_400,70369,0.000326752
val_RMSE/q_400,70823,0.000330054
val_RMSE/q_400,71277,0.000326994
val_RMSE/q_400,71731,0.000325345
val_RMSE/q_400,72185,0.000418957
val_RMSE/q_400,72639,0.000325747
val_RMSE/q_400,73093,0.000325314
val_RMSE/q_400,73547,0.000326762
val_RMSE/q_400,74001,0.000374701
val_RMSE/q_400,74455,0.000326747
val_RMSE/q_400,74909,0.000761334
val_RMSE/q_400,75363,0.000325573
val_RMSE/q_400,75817,0.000325505
val_RMSE/q_400,76271,0.000325188
val_RMSE/q_400,76725,0.000324942
val_RMSE/q_400,77179,0.00032506
val_RMSE/q_400,77633,0.000325436
val_RMSE/q_400,78087,0.000325078
val_RMSE/q_400,78541,0.000385561
val_RMSE/q_400,78995,0.000325034
val_RMSE/q_400,79449,0.000325035
val_RMSE/q_400,79903,0.000325323
val_RMSE/q_400,80357,0.000325584
val_RMSE/q_400,80811,0.000325794
val_RMSE/q_400,81265,0.000325229
val_RMSE/q_400,81719,0.000327139
val_RMSE/q_400,82173,0.000325223
val_RMSE/q_400,82627,0.00032494
val_RMSE/q_400,83081,0.000325256
val_RMSE/q_400,83535,0.000335293
val_RMSE/q_400,83989,0.000336053
val_RMSE/q_400,84443,0.00032505
val_RMSE/q_400,84897,0.000324316
val_RMSE/q_400,85351,0.000324913
val_RMSE/q_400,85805,0.000324686
val_RMSE/q_400,86259,0.000325372
val_RMSE/q_400,86713,0.000324461
val_RMSE/q_400,87167,0.000324691
val_RMSE/q_400,87621,0.000327833
val_RMSE/q_400,88075,0.000324529
val_RMSE/q_400,88529,0.000324461
val_RMSE/q_400,88983,0.000324141
val_RMSE/q_400,89437,0.000324532
val_RMSE/q_400,89891,0.000324034
val_RMSE/q_400,90345,0.000324763
val_RMSE/q_400,90799,0.000324048
val_RMSE/q_400,91253,0.000324256
val_RMSE/q_400,91707,0.000325227
val_RMSE/q_400,92161,0.000325156
val_RMSE/q_400,92615,0.000324256
val_RMSE/q_400,93069,0.000324084
val_RMSE/q_400,93523,0.000323706
val_RMSE/q_400,93977,0.000324032
val_RMSE/q_400,94431,0.000324391
val_RMSE/q_400,94885,0.000323993
val_RMSE/q_400,95339,0.000323599
val_RMSE/q_400,95793,0.000323859
val_RMSE/q_400,96247,0.000324072
val_RMSE/q_400,96701,0.000323607
val_RMSE/q_400,97155,0.000323772
val_RMSE/q_400,97609,0.000324197
val_RMSE/q_400,98063,0.000323699
val_RMSE/q_400,98517,0.000323842
val_RMSE/q_400,98971,0.000323875
val_RMSE/q_400,99425,0.00032382
val_RMSE/q_400,99879,0.000324305
val_RMSE/q_400,100333,0.000323725
val_RMSE/q_400,100787,0.000323835
val_RMSE/q_400,101241,0.000323764
val_RMSE/q_400,101695,0.000323878
val_RMSE/q_400,102149,0.000323779
val_RMSE/q_400,102603,0.000323785
val_RMSE/q_400,103057,0.00032376
val_RMSE/q_400,103511,0.000323738
val_RMSE/q_400,103965,0.00032382
val_RMSE/q_400,104419,0.000323791
val_RMSE/q_400,104873,0.000323797
val_RMSE/q_50,453,1.15186e-07
val_RMSE/q_50,907,1.16676e-07
val_RMSE/q_50,1361,1.14319e-07
val_RMSE/q_50,1815,1.14507e-07
val_RMSE/q_50,2269,1.13001e-07
val_RMSE/q_50,2723,1.1403e-07
val_RMSE/q_50,3177,1.14664e-07
val_RMSE/q_50,3631,1.15697e-07
val_RMSE/q_50,4085,1.18339e-07
val_RMSE/q_50,4539,1.19557e-07
val_RMSE/q_50,4993,1.21986e-07
val_RMSE/q_50,5447,1.28885e-07
val_RMSE/q_50,5901,1.30773e-07
val_RMSE/q_50,6355,1.20195e-07
val_RMSE/q_50,6809,1.22293e-07
val_RMSE/q_50,7263,1.20737e-07
val_RMSE/q_50,7717,1.27686e-07
val_RMSE/q_50,8171,1.23391e-07
val_RMSE/q_50,8625,1.24564e-07
val_RMSE/q_50,9079,1.23642e-07
val_RMSE/q_50,9533,1.23755e-07
val_RMSE/q_50,9987,1.21438e-07
val_RMSE/q_50,10441,1.27432e-07
val_RMSE/q_50,10895,1.24643e-07
val_RMSE/q_50,11349,1.27604e-07
val_RMSE/q_50,11803,1.24173e-07
val_RMSE/q_50,12257,1.24737e-07
val_RMSE/q_50,12711,1.28573e-07
val_RMSE/q_50,13165,1.34175e-07
val_RMSE/q_50,13619,1.31284e-07
val_RMSE/q_50,14073,1.35393e-07
val_RMSE/q_50,14527,1.28589e-07
val_RMSE/q_50,14981,1.27858e-07
val_RMSE/q_50,15435,1.28295e-07
val_RMSE/q_50,15889,1.33125e-07
val_RMSE/q_50,16343,1.31452e-07
val_RMSE/q_50,16797,1.27025e-07
val_RMSE/q_50,17251,1.24276e-07
val_RMSE/q_50,17705,1.29232e-07
val_RMSE/q_50,18159,1.26235e-07
val_RMSE/q_50,18613,1.23844e-07
val_RMSE/q_50,19067,1.25728e-07
val_RMSE/q_50,19521,1.28035e-07
val_RMSE/q_50,19975,1.29362e-07
val_RMSE/q_50,20429,1.27345e-07
val_RMSE/q_50,20883,1.28405e-07
val_RMSE/q_50,21337,1.24122e-07
val_RMSE/q_50,21791,1.22531e-07
val_RMSE/q_50,22245,2.91138e-07
val_RMSE/q_50,22699,2.85559e-07
val_RMSE/q_50,23153,1.31802e-07
val_RMSE/q_50,23607,5.26635e-07
val_RMSE/q_50,24061,3.8754e-07
val_RMSE/q_50,24515,3.44887e-07
val_RMSE/q_50,24969,3.09769e-07
val_RMSE/q_50,25423,2.95168e-07
val_RMSE/q_50,25877,2.67522e-07
val_RMSE/q_50,26331,2.70009e-07
val_RMSE/q_50,26785,2.47719e-07
val_RMSE/q_50,27239,2.35908e-07
val_RMSE/q_50,27693,2.3221e-07
val_RMSE/q_50,28147,2.36668e-07
val_RMSE/q_50,28601,2.31086e-07
val_RMSE/q_50,29055,2.22236e-07
val_RMSE/q_50,29509,2.35002e-07
val_RMSE/q_50,29963,2.35497e-07
val_RMSE/q_50,30417,2.32381e-07
val_RMSE/q_50,30871,2.34846e-07
val_RMSE/q_50,31325,2.3908e-07
val_RMSE/q_50,31779,2.18522e-07
val_RMSE/q_50,32233,2.10295e-07
val_RMSE/q_50,32687,1.96403e-07
val_RMSE/q_50,33141,1.8e-07
val_RMSE/q_50,33595,1.65017e-07
val_RMSE/q_50,34049,1.62483e-07
val_RMSE/q_50,34503,1.58201e-07
val_RMSE/q_50,34957,1.50843e-07
val_RMSE/q_50,35411,1.48135e-07
val_RMSE/q_50,35865,1.39311e-07
val_RMSE/q_50,36319,1.32193e-07
val_RMSE/q_50,36773,1.28232e-07
val_RMSE/q_50,37227,1.25173e-07
val_RMSE/q_50,37681,1.26592e-07
val_RMSE/q_50,38135,4.44132e-07
val_RMSE/q_50,38589,7.0815e-07
val_RMSE/q_50,39043,1.23047e-07
val_RMSE/q_50,39497,1.21273e-07
val_RMSE/q_50,39951,1.22043e-07
val_RMSE/q_50,40405,1.20986e-07
val_RMSE/q_50,40859,1.22219e-07
val_RMSE/q_50,41313,1.22611e-07
val_RMSE/q_50,41767,1.23032e-07
val_RMSE/q_50,42221,5.11803e-07
val_RMSE/q_50,42675,2.38386e-07
val_RMSE/q_50,43129,1.56831e-07
val_RMSE/q_50,43583,1.27574e-07
val_RMSE/q_50,44037,1.24919e-07
val_RMSE/q_50,44491,1.23141e-07
val_RMSE/q_50,44945,1.24027e-07
val_RMSE/q_50,45399,1.22862e-07
val_RMSE/q_50,45853,1.23292e-07
val_RMSE/q_50,46307,1.22918e-07
val_RMSE/q_50,46761,1.23306e-07
val_RMSE/q_50,47215,1.23738e-07
val_RMSE/q_50,47669,1.2238e-07
val_RMSE/q_50,48123,1.46118e-07
val_RMSE/q_50,48577,1.21794e-07
val_RMSE/q_50,49031,1.63648e-07
val_RMSE/q_50,49485,1.21596e-07
val_RMSE/q_50,49939,1.20817e-07
val_RMSE/q_50,50393,1.2056e-07
val_RMSE/q_50,50847,1.21701e-07
val_RMSE/q_50,51301,1.21807e-07
val_RMSE/q_50,51755,1.20469e-07
val_RMSE/q_50,52209,1.72568e-07
val_RMSE/q_50,52663,2.37634e-07
val_RMSE/q_50,53117,1.20691e-07
val_RMSE/q_50,53571,1.24053e-07
val_RMSE/q_50,54025,1.50859e-07
val_RMSE/q_50,54479,1.23566e-07
val_RMSE/q_50,54933,1.22426e-07
val_RMSE/q_50,55387,1.20387e-07
val_RMSE/q_50,55841,1.22814e-07
val_RMSE/q_50,56295,1.20405e-07
val_RMSE/q_50,56749,1.20592e-07
val_RMSE/q_50,57203,1.20664e-07
val_RMSE/q_50,57657,1.20731e-07
val_RMSE/q_50,58111,1.20309e-07
val_RMSE/q_50,58565,1.20096e-07
val_RMSE/q_50,59019,1.20487e-07
val_RMSE/q_50,59473,1.20431e-07
val_RMSE/q_50,59927,1.32467e-07
val_RMSE/q_50,60381,1.21109e-07
val_RMSE/q_50,60835,1.20457e-07
val_RMSE/q_50,61289,1.20033e-07
val_RMSE/q_50,61743,1.19809e-07
val_RMSE/q_50,62197,2.37166e-07
val_RMSE/q_50,62651,1.20632e-07
val_RMSE/q_50,63105,1.19739e-07
val_RMSE/q_50,63559,1.20104e-07
val_RMSE/q_50,64013,1.20794e-07
val_RMSE/q_50,64467,1.34482e-07
val_RMSE/q_50,64921,1.28631e-07
val_RMSE/q_50,65375,1.20616e-07
val_RMSE/q_50,65829,1.20208e-07
val_RMSE/q_50,66283,1.21402e-07
val_RMSE/q_50,66737,1.20029e-07
val_RMSE/q_50,67191,1.203e-07
val_RMSE/q_50,67645,1.20292e-07
val_RMSE/q_50,68099,1.1998e-07
val_RMSE/q_50,68553,1.19928e-07
val_RMSE/q_50,69007,1.20001e-07
val_RMSE/q_50,69461,1.19834e-07
val_RMSE/q_50,69915,1.19953e-07
val_RMSE/q_50,70369,1.20175e-07
val_RMSE/q_50,70823,1.20333e-07
val_RMSE/q_50,71277,1.19989e-07
val_RMSE/q_50,71731,1.19942e-07
val_RMSE/q_50,72185,1.26151e-07
val_RMSE/q_50,72639,1.19771e-07
val_RMSE/q_50,73093,1.19968e-07
val_RMSE/q_50,73547,1.20047e-07
val_RMSE/q_50,74001,1.23108e-07
val_RMSE/q_50,74455,1.19892e-07
val_RMSE/q_50,74909,1.84692e-07
val_RMSE/q_50,75363,1.2014e-07
val_RMSE/q_50,75817,1.19961e-07
val_RMSE/q_50,76271,1.20066e-07
val_RMSE/q_50,76725,1.19893e-07
val_RMSE/q_50,77179,1.19993e-07
val_RMSE/q_50,77633,1.19904e-07
val_RMSE/q_50,78087,1.19723e-07
val_RMSE/q_50,78541,1.28687e-07
val_RMSE/q_50,78995,1.19801e-07
val_RMSE/q_50,79449,1.19998e-07
val_RMSE/q_50,79903,1.1994e-07
val_RMSE/q_50,80357,1.20189e-07
val_RMSE/q_50,80811,1.20262e-07
val_RMSE/q_50,81265,1.20161e-07
val_RMSE/q_50,81719,1.203e-07
val_RMSE/q_50,82173,1.20004e-07
val_RMSE/q_50,82627,1.20165e-07
val_RMSE/q_50,83081,1.20088e-07
val_RMSE/q_50,83535,1.21128e-07
val_RMSE/q_50,83989,1.20884e-07
val_RMSE/q_50,84443,1.20113e-07
val_RMSE/q_50,84897,1.20005e-07
val_RMSE/q_50,85351,1.19743e-07
val_RMSE/q_50,85805,1.19967e-07
val_RMSE/q_50,86259,1.20026e-07
val_RMSE/q_50,86713,1.20009e-07
val_RMSE/q_50,87167,1.20097e-07
val_RMSE/q_50,87621,1.20189e-07
val_RMSE/q_50,88075,1.20133e-07
val_RMSE/q_50,88529,1.20108e-07
val_RMSE/q_50,88983,1.19877e-07
val_RMSE/q_50,89437,1.20303e-07
val_RMSE/q_50,89891,1.20066e-07
val_RMSE/q_50,90345,1.20121e-07
val_RMSE/q_50,90799,1.20091e-07
val_RMSE/q_50,91253,1.20093e-07
val_RMSE/q_50,91707,1.20231e-07
val_RMSE/q_50,92161,1.20324e-07
val_RMSE/q_50,92615,1.20131e-07
val_RMSE/q_50,93069,1.2024e-07
val_RMSE/q_50,93523,1.2017e-07
val_RMSE/q_50,93977,1.2022e-07
val_RMSE/q_50,94431,1.20199e-07
val_RMSE/q_50,94885,1.20217e-07
val_RMSE/q_50,95339,1.2011e-07
val_RMSE/q_50,95793,1.20152e-07
val_RMSE/q_50,96247,1.20122e-07
val_RMSE/q_50,96701,1.20097e-07
val_RMSE/q_50,97155,1.19993e-07
val_RMSE/q_50,97609,1.20099e-07
val_RMSE/q_50,98063,1.19994e-07
val_RMSE/q_50,98517,1.20072e-07
val_RMSE/q_50,98971,1.20092e-07
val_RMSE/q_50,99425,1.20071e-07
val_RMSE/q_50,99879,1.20216e-07
val_RMSE/q_50,100333,1.20057e-07
val_RMSE/q_50,100787,1.20003e-07
val_RMSE/q_50,101241,1.19994e-07
val_RMSE/q_50,101695,1.20016e-07
val_RMSE/q_50,102149,1.20018e-07
val_RMSE/q_50,102603,1.20038e-07
val_RMSE/q_50,103057,1.20033e-07
val_RMSE/q_50,103511,1.20024e-07
val_RMSE/q_50,103965,1.20041e-07
val_RMSE/q_50,104419,1.20032e-07
val_RMSE/q_50,104873,1.20036e-07
val_RMSE/q_500,453,0.000598515
val_RMSE/q_500,907,0.000525899
val_RMSE/q_500,1361,0.000505998
val_RMSE/q_500,1815,0.000491338
val_RMSE/q_500,2269,0.000494476
val_RMSE/q_500,2723,0.000487107
val_RMSE/q_500,3177,0.000489656
val_RMSE/q_500,3631,0.000499855
val_RMSE/q_500,4085,0.000505486
val_RMSE/q_500,4539,0.000529791
val_RMSE/q_500,4993,0.000552486
val_RMSE/q_500,5447,0.000539166
val_RMSE/q_500,5901,0.000848145
val_RMSE/q_500,6355,0.000519601
val_RMSE/q_500,6809,0.000522349
val_RMSE/q_500,7263,0.000520428
val_RMSE/q_500,7717,0.000541901
val_RMSE/q_500,8171,0.000558415
val_RMSE/q_500,8625,0.000564935
val_RMSE/q_500,9079,0.000570156
val_RMSE/q_500,9533,0.000579777
val_RMSE/q_500,9987,0.000574092
val_RMSE/q_500,10441,0.000621514
val_RMSE/q_500,10895,0.000579169
val_RMSE/q_500,11349,0.000602827
val_RMSE/q_500,11803,0.000610536
val_RMSE/q_500,12257,0.00063712
val_RMSE/q_500,12711,0.000698281
val_RMSE/q_500,13165,0.000790221
val_RMSE/q_500,13619,0.000791801
val_RMSE/q_500,14073,0.000727447
val_RMSE/q_500,14527,0.000689099
val_RMSE/q_500,14981,0.000615569
val_RMSE/q_500,15435,0.000722767
val_RMSE/q_500,15889,0.000730095
val_RMSE/q_500,16343,0.000647352
val_RMSE/q_500,16797,0.000587005
val_RMSE/q_500,17251,0.000604525
val_RMSE/q_500,17705,0.000631755
val_RMSE/q_500,18159,0.000618009
val_RMSE/q_500,18613,0.000604268
val_RMSE/q_500,19067,0.00063893
val_RMSE/q_500,19521,0.000645847
val_RMSE/q_500,19975,0.000620382
val_RMSE/q_500,20429,0.000611733
val_RMSE/q_500,20883,0.000637149
val_RMSE/q_500,21337,0.000614567
val_RMSE/q_500,21791,0.000569887
val_RMSE/q_500,22245,0.00218937
val_RMSE/q_500,22699,0.00331807
val_RMSE/q_500,23153,0.000823584
val_RMSE/q_500,23607,0.00865502
val_RMSE/q_500,24061,0.00629981
val_RMSE/q_500,24515,0.00604748
val_RMSE/q_500,24969,0.00602784
val_RMSE/q_500,25423,0.00512263
val_RMSE/q_500,25877,0.00471067
val_RMSE/q_500,26331,0.004603
val_RMSE/q_500,26785,0.00465887
val_RMSE/q_500,27239,0.004021
val_RMSE/q_500,27693,0.00386207
val_RMSE/q_500,28147,0.00379569
val_RMSE/q_500,28601,0.00371361
val_RMSE/q_500,29055,0.00342425
val_RMSE/q_500,29509,0.00365776
val_RMSE/q_500,29963,0.00386659
val_RMSE/q_500,30417,0.00399802
val_RMSE/q_500,30871,0.00410639
val_RMSE/q_500,31325,0.00402059
val_RMSE/q_500,31779,0.00384801
val_RMSE/q_500,32233,0.00381699
val_RMSE/q_500,32687,0.00356897
val_RMSE/q_500,33141,0.00313162
val_RMSE/q_500,33595,0.00262905
val_RMSE/q_500,34049,0.002387
val_RMSE/q_500,34503,0.00210392
val_RMSE/q_500,34957,0.00178758
